Region,State,District,Location,Plant name ,Owner,Sector,Status,Unit,Capacity (MW),Commissioning year,Boiler,Coal Source,Import country,Port,Type plant,Coal Type,Latitude,Longitude,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Northern,Uttar Pradesh,Sonbhadra,Obra,Obra Thermal Power Station Stage IV,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,8,200.0,1981.0,Sub-Critical,Jharia Coal fields,India,none,Non-Coastal,Domestic,24.445478,82.980707,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Obra,Obra Thermal Power Station Stage IV,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,9,200.0,1982.0,Sub-Critical,Jharia Coal fields,India,none,Non-Coastal,Domestic,24.445478,82.980707,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Obra,Obra Thermal Power Station Stage V,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Shelved,10,660.0,0.0,Super-Critical,Jharia Coal fields,India,none,Non-Coastal,Domestic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern,Uttar Pradesh,Sonbhadra,Obra,Obra Thermal Power Station Stage V,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Shelved,11,660.0,0.0,Super-Critical,Jharia Coal fields,India,none,Non-Coastal,Domestic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern,Uttar Pradesh,Sonbhadra,Bijpur,Rihand power station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,1,500.0,1988.0,Sub-Critical,Amlori mine; Dudhichua mine,India,none,Non-Coastal,Domestic,24.028372,82.792037,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Bijpur,Rihand power station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,2,500.0,1989.0,Sub-Critical,Amlori mine; Dudhichua mine,India,none,Non-Coastal,Domestic,24.028372,82.792037,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Bijpur,Rihand power station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,3,500.0,2005.0,Sub-Critical,Amlori mine; Dudhichua mine,India,none,Non-Coastal,Domestic,24.028372,82.792037,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Bijpur,Rihand power station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,4,500.0,2005.0,Sub-Critical,Amlori mine; Dudhichua mine,India,none,Non-Coastal,Domestic,24.028372,82.792037,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Bijpur,Rihand power station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,5,500.0,2012.0,Sub-Critical,Amlori mine; Dudhichua mine,India,none,Non-Coastal,Domestic,24.028372,82.792037,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Bijpur,Rihand power station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,6,500.0,2013.0,Sub-Critical,Amlori mine; Dudhichua mine,India,none,Non-Coastal,Domestic,24.028372,82.792037,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,1,200.0,1982.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,2,200.0,1982.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,3,200.0,1983.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,4,200.0,1983.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,5,200.0,1984.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,6,500.0,1986.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage II,National Thermal Power Corporation (NTPC),Central,Operating,7,500.0,1987.0,Sub-Critical,Jayant mine; Bina mine,India,none,Non-Coastal,Domestic,24.103613,82.707294,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra,Kota,Singrauli Super Thermal Power Station Stage III,National Thermal Power Corporation (NTPC),Central,Shelved,8,500.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,24.103613,82.707294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, A",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,1,210.0,1987.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.203059,82.787317,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, A",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,2,210.0,1987.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.203059,82.787317,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, A",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,3,210.0,1989.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.203059,82.787317,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, B",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,4,500.0,1994.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.202554,82.791049,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, B",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,5,500.0,1994.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.202554,82.791049,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, C (Lanco)",Lanco Infratech Limited,Private/State,Operating,6,600.0,2011.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.204112,82.797685,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, C (Lanco)",Lanco Infratech Limited,Private/State,Operating,7,600.0,2012.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.204112,82.797685,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, D",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,8,500.0,2015.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.19264,82.806167,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Northern,Uttar Pradesh,Sonbhadra ,Kuldomari,"Anpara Thermal power station, D",Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited (UPRVUNL),State,Operating,9,500.0,2015.0,Sub-Critical,"Kharia, Kakri, Beena (NCL)",India,none,Non-Coastal,Domestic,24.19264,82.806167,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,1,210.0,1996.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,2,210.0,1998.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,3,210.0,1999.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,4,210.0,2005.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,5,250.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,6,250.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station Phase II,Damodar Valley Corporation (DVC),Central,Operating,1,500.0,2010.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Bankura,Durlavpur,Mejia Thermal Power Station Phase II,Damodar Valley Corporation (DVC),Central,Operating,2,500.0,2011.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.465034,87.130758,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Bardhaman,Bandel,Bandel Thermal Power Station,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,1,60.0,1965.0,Sub-Critical,other,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,22.995705,88.40409,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Bardhaman,Bandel,Bandel Thermal Power Station,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,2,60.0,1965.0,Sub-Critical,other,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,22.995705,88.40409,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Bardhaman,Bandel,Bandel Thermal Power Station,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,3,60.0,1966.0,Sub-Critical,other,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,22.995705,88.40409,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Bardhaman,Bandel,Bandel Thermal Power Station,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,4,60.0,1966.0,Sub-Critical,other,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,22.995705,88.40409,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Bardhaman,Bandel,Bandel Thermal Power Station,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,5,210.0,1983.0,Sub-Critical,other,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,22.995705,88.40409,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,1,30.0,1960.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,2,30.0,1960.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,3,77.0,1964.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,4,77.0,1964.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,5,77.0,1966.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,6,110.0,1987.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,7,300.0,2008.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Eastern,West Bengal,Bardhaman,Durgapur,The Durgapur Projects Limited,The Durgapur Projects Limited Power Station,Private,Operating,8,250.0,2014.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.518135,87.302979,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,West Bengal,Birbhum,Suri,Bakreswar Thermal Power Station Phase I,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,1,210.0,1999.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.828466,87.45156,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Birbhum,Suri,Bakreswar Thermal Power Station Phase I,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,2,210.0,2000.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.828466,87.45156,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Birbhum,Suri,Bakreswar Thermal Power Station Phase I,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,3,210.0,2001.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.828466,87.45156,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Birbhum,Suri,Bakreswar Thermal Power Station Phase II,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,4,210.0,2007.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.828466,87.45156,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Birbhum,Suri,Bakreswar Thermal Power Station Phase II,West Bengal Power Development Corporation Limited (WBPDCL),State,Operating,5,210.0,2009.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.828466,87.45156,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Birbhum,Suri,Bakreswar Thermal Power Station Phase II,West Bengal Power Development Corporation Limited (WBPDCL),State,Planned,6,500.0,2021.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.828466,87.45156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Burdwan,Andal,Durgapur Steel Thermal Power Plant  ,Damodar Valley Corporation (DVC),Central,Operating,1,500.0,2011.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.58,87.2043,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Burdwan,Andal,Durgapur Steel Thermal Power Plant  ,Damodar Valley Corporation (DVC),Central,Operating,2,500.0,2012.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.58,87.2043,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Burdwan,Durgapur,Durgapur Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,3,140.0,1966.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.531468,87.250121,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
Eastern,West Bengal,Burdwan,Durgapur,Durgapur Thermal Power Station,Damodar Valley Corporation (DVC),Central,Operating,4,210.0,1982.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,23.531468,87.250121,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,West Bengal,Hooghly,Char Bhabanipur,Balagarh,Calcutta Electric Supply Corporation Limited (CESC),Private,Planned,1,660.0,2024.0,Super-Critical,other,India,none,Non-Coastal,Domestic,23.1262,88.4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0
Eastern,West Bengal,Hooghly,Char Bhabanipur,Balagarh,Calcutta Electric Supply Corporation Limited (CESC),Private,Planned,2,660.0,2025.0,Super-Critical,other,India,none,Non-Coastal,Domestic,23.1262,88.4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
Eastern,West Bengal,Kolkata,Kolkata,Southern Generating TPS,Calcutta Electric Supply Corporation Limited (CESC),Private,Operating,1,67.5,1990.0,Sub-Critical,other,Indonesia,Haldia,Non-Coastal,Blended,22.549026,88.291052,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5
Eastern,West Bengal,Kolkata,Kolkata,Southern Generating TPS,Calcutta Electric Supply Corporation Limited (CESC),Private,Operating,2,67.5,1990.0,Sub-Critical,other,Indonesia,Haldia,Non-Coastal,Blended,22.549026,88.291052,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5
Eastern,West Bengal,Kolkata,Kolkata,Titagarh,Calcutta Electric Supply Corporation Limited (CESC),Private,Operating,1,60.0,1986.0,Sub-Critical,other,India,none,Coastal,Domestic,22.731944,88.370556,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Kolkata,Kolkata,Titagarh,Calcutta Electric Supply Corporation Limited (CESC),Private,Operating,2,60.0,1986.0,Sub-Critical,other,India,none,Coastal,Domestic,22.731944,88.370556,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Kolkata,Kolkata,Titagarh,Calcutta Electric Supply Corporation Limited (CESC),Private,Operating,3,60.0,1986.0,Sub-Critical,other,India,none,Coastal,Domestic,22.731944,88.370556,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Kolkata,Kolkata,Titagarh,Calcutta Electric Supply Corporation Limited (CESC),Private,Operating,4,60.0,1986.0,Sub-Critical,other,India,none,Coastal,Domestic,22.731944,88.370556,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,West Bengal,Malda,Farakka,Farakka STPP ,National Thermal Power Corporation (NTPC),Central,Operating,1,200.0,1986.0,Sub-Critical,Rajmahal Coal Fields (Eastern Coal Fields Limited (ECL)),Indonesia,Haldia,Non-Coastal,Blended,24.772494,87.896969,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Eastern,West Bengal,Malda,Farakka,Farakka STPP ,National Thermal Power Corporation (NTPC),Central,Operating,2,200.0,1986.0,Sub-Critical,Rajmahal Coal Fields (Eastern Coal Fields Limited (ECL)),Indonesia,Haldia,Non-Coastal,Blended,24.772494,87.896969,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Eastern,West Bengal,Malda,Farakka,Farakka STPP ,National Thermal Power Corporation (NTPC),Central,Operating,3,200.0,1987.0,Sub-Critical,Rajmahal Coal Fields (Eastern Coal Fields Limited (ECL)),Indonesia,Haldia,Non-Coastal,Blended,24.772494,87.896969,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Eastern,West Bengal,Malda,Farakka,Farakka STPP ,National Thermal Power Corporation (NTPC),Central,Operating,4,500.0,1992.0,Sub-Critical,Rajmahal Coal Fields (Eastern Coal Fields Limited (ECL)),Indonesia,Haldia,Non-Coastal,Blended,24.772494,87.896969,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Malda,Farakka,Farakka STPP ,National Thermal Power Corporation (NTPC),Central,Operating,5,500.0,1994.0,Sub-Critical,Rajmahal Coal Fields (Eastern Coal Fields Limited (ECL)),Indonesia,Haldia,Non-Coastal,Blended,24.772494,87.896969,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,West Bengal,Malda,Farakka,Farakka STPP ,National Thermal Power Corporation (NTPC),Central,Operating,6,500.0,2012.0,Sub-Critical,Rajmahal Coal Fields (Eastern Coal Fields Limited (ECL)),Indonesia,Haldia,Non-Coastal,Blended,24.772494,87.896969,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
